,@type_x,price,priceCurrency,itemCondition,availability,version,id,offeredBy.@type,offeredBy.telephone,offeredBy.name,offeredBy.address.@type,offeredBy.address.streetAddress,offeredBy.address.addressLocality,offeredBy.address.postalCode,offeredBy.address.addressCountry,itemOffered.@type,itemOffered.name,itemOffered.image,itemOffered.manufacturer,itemOffered.model,itemOffered.color,itemOffered.bodyType,itemOffered.identifier,itemOffered.productionDate,itemOffered.driveWheelConfiguration,itemOffered.vehicleTransmission,itemOffered.numberOfDoors,itemOffered.seatingCapacity,itemOffered.mileageFromOdometer.@type,itemOffered.mileageFromOdometer.value,itemOffered.mileageFromOdometer.unitText,itemOffered.vehicleInteriorType,itemOffered.numberOfPreviousOwners,itemOffered.hasEnergyConsumptionDetails.@type,itemOffered.hasEnergyConsumptionDetails.energyEfficiencyScaleMax,itemOffered.hasEnergyConsumptionDetails.energyEfficiencyScaleMin,itemOffered.hasEnergyConsumptionDetails.hasEnergyEfficiencyCategory,itemOffered.vehicleEngine,itemOffered.emissionsCO2,@type_y,fuelType,enginePower,engineDisplacement.@type,engineDisplacement.value,engineDisplacement.unitCode,enginevehicleEngine.fuelType,engineengineDisplacement.value,engineengineDisplacement.unitCode,@type,value,unitCode,engine_detailsenginePower.value,engine_detailsenginePower.unitCode,itemOffered.vehicleInteriorColor,itemOffered.fuelConsumption.@type,itemOffered.fuelConsumption.value,itemOffered.fuelConsumption.unitText,offeredBy.image,itemOffered.numberOfForwardGears,itemOffered.fuelConsumption,engineDisplacement
0,Offer,16990,EUR,UsedCondition,InStock,2.0T Special Edition Cabriolet Autom.,89,AutoDealer,+49 (0)201 - 71999191,Amb  Automobil-handelsgesellschaft,PostalAddress,Käthe-Kollwitz-Straße 2,Essen,45276,DE,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/c2398dda-b932-4f77-babe-6fb7ed50d460_d9cea987-44d8-4ac9-a287-be6ca5b7da35.jpg/1280x960.webp,Saab,9-3,,Kabriolet,c2398dda-b932-4f77-babe-6fb7ed50d460,2010-09-01,,Automatyczna,2.0,4.0,QuantitativeValue,127800,KMT,skóra,2.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO4,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 209, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 154, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1998, 'unitCode': 'CMQ'}}]",235.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 209, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 154, 'unitCode': 'KWT'}]",QuantitativeValue,1998.0,CMQ,,,,QuantitativeValue,209.0,BHP,,,Beżowy,QuantitativeValue,10.0,l/100km,https://prod.pictures.autoscout24.net/dealer-info/20242638-original-7f42f58b-fc12-4c19-a780-e8f96f9b4c8c/resize/200x100%3E/quality/90,,,
0,Offer,17790,EUR,UsedCondition,InStock,2.0T Special Edition Cabriolet Autom.,90,AutoDealer,+49 (0)201 - 71999191,Amb  Automobil-handelsgesellschaft,PostalAddress,Käthe-Kollwitz-Straße 2,Essen,45276,DE,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/09690d47-54dc-4cf2-b08c-2ede06461fde_2df5f9f0-de7f-463d-8516-14d23e2adedc.jpg/1280x960.webp,Saab,9-3,Srebrny,Kabriolet,09690d47-54dc-4cf2-b08c-2ede06461fde,2010-07-01,,Automatyczna,2.0,4.0,QuantitativeValue,78800,KMT,skóra,2.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO4,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 209, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 154, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1998, 'unitCode': 'CMQ'}}]",235.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 209, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 154, 'unitCode': 'KWT'}]",QuantitativeValue,1998.0,CMQ,,,,QuantitativeValue,209.0,BHP,,,Szary,QuantitativeValue,10.0,l/100km,https://prod.pictures.autoscout24.net/dealer-info/20242638-original-7f42f58b-fc12-4c19-a780-e8f96f9b4c8c/resize/200x100%3E/quality/90,,,
0,Offer,16790,EUR,UsedCondition,InStock,2.0 Turbo Vector Cabriolet Automatik,91,AutoDealer,+49 (0)201 - 71999191,Amb  Automobil-handelsgesellschaft,PostalAddress,Käthe-Kollwitz-Straße 2,Essen,45276,DE,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/9b6174a0-1fe2-41e1-bb20-bf651829366b_e928b8ca-bb1a-4b51-b629-65a6d7d9d42e.jpg/1280x960.webp,Saab,9-3,Niebieski,Kabriolet,9b6174a0-1fe2-41e1-bb20-bf651829366b,2011-10-01,,Automatyczna,2.0,4.0,QuantitativeValue,169000,KMT,skóra,3.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO5,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 209, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 154, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1998, 'unitCode': 'CMQ'}}]",214.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 209, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 154, 'unitCode': 'KWT'}]",QuantitativeValue,1998.0,CMQ,,,,QuantitativeValue,209.0,BHP,,,Szary,QuantitativeValue,9.3,l/100km,https://prod.pictures.autoscout24.net/dealer-info/20242638-original-7f42f58b-fc12-4c19-a780-e8f96f9b4c8c/resize/200x100%3E/quality/90,,,
0,Offer,6200,EUR,UsedCondition,InStock,i 16 Cabrio,92,,,,,,,,,Car,Saab 900,https://prod.pictures.autoscout24.net/listing-images/6cdf223b-957a-422f-be37-9ff30f6608ac_e6959668-0e95-42bc-a9dc-e7c30e7d488b.jpg/1280x960.webp,Saab,900,Czarny,Kabriolet,6cdf223b-957a-422f-be37-9ff30f6608ac,1990-06-01,Na przednie koła,Manualna,2.0,5.0,QuantitativeValue,360000,KMT,skóra,4.0,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'fuelType': 'Super 95', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 126, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 93, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",,EngineSpecification,Super 95,"[{'@type': 'QuantitativeValue', 'value': 126, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 93, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,126.0,BHP,,,,,,,,5.0,,
0,Offer,10750,EUR,UsedCondition,InStock,Cabrio 2.0T Aero Automaat 210pk Climate Control Le,93,AutoDealer,+31 (0)182 - 788404,AutoFirst Gouda van Dam en Stolk B.V.,PostalAddress,Burgemeester van Reenensingel 49,GOUDA,2803 PA,NL,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/b3d9cba7-0cb5-415b-a633-046b1293a53d_dcd4f64a-e4f6-4d9c-b283-632b141dfdfd.jpg/1280x960.webp,Saab,9-3,Czarny,Kabriolet,b3d9cba7-0cb5-415b-a633-046b1293a53d,2004-08-01,,Automatyczna,2.0,4.0,QuantitativeValue,132892,KMT,skóra,,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 209, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 154, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1998, 'unitCode': 'CMQ'}}]",235.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 209, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 154, 'unitCode': 'KWT'}]",QuantitativeValue,1998.0,CMQ,,,,QuantitativeValue,209.0,BHP,,,Beżowy,QuantitativeValue,10.0,l/100km,https://prod.pictures.autoscout24.net/dealer-info/43189898-original-a1a186b6-d758-4799-a7e9-c587c49b3d32.jpg/resize/200x100%3E/quality/90,,,
0,Offer,19700,EUR,UsedCondition,InStock,2.0 Turbo wie Aero Cabriolet Automatik,94,AutoDealer,+49 (0)201 - 71999191,Amb  Automobil-handelsgesellschaft,PostalAddress,Käthe-Kollwitz-Straße 2,Essen,45276,DE,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/a31c6e26-05ab-418f-b890-3d7aab6cbc6d_ce2453e3-a572-479c-ba29-04d9fee7bae4.jpg/1280x960.webp,Saab,9-3,Czerwony,Kabriolet,a31c6e26-05ab-418f-b890-3d7aab6cbc6d,2011-02-01,,Automatyczna,2.0,4.0,QuantitativeValue,142500,KMT,skóra,2.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO5,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 209, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 154, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1998, 'unitCode': 'CMQ'}}]",214.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 209, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 154, 'unitCode': 'KWT'}]",QuantitativeValue,1998.0,CMQ,,,,QuantitativeValue,209.0,BHP,,,Beżowy,QuantitativeValue,9.3,l/100km,https://prod.pictures.autoscout24.net/dealer-info/20242638-original-7f42f58b-fc12-4c19-a780-e8f96f9b4c8c/resize/200x100%3E/quality/90,,,
0,Offer,13700,EUR,UsedCondition,InStock,2.0T Special Edition Cabriolet Autom.,95,AutoDealer,+49 (0)201 - 71999191,Amb  Automobil-handelsgesellschaft,PostalAddress,Käthe-Kollwitz-Straße 2,Essen,45276,DE,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/0cd704e6-82cd-4c26-83a9-949a8540c36d_478c953c-bac9-40d0-8030-f8242e38f118.jpg/1280x960.webp,Saab,9-3,,Kabriolet,0cd704e6-82cd-4c26-83a9-949a8540c36d,2008-06-01,,Automatyczna,2.0,4.0,QuantitativeValue,198800,KMT,skóra,,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO4,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 209, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 154, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1998, 'unitCode': 'CMQ'}}]",235.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 209, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 154, 'unitCode': 'KWT'}]",QuantitativeValue,1998.0,CMQ,,,,QuantitativeValue,209.0,BHP,,,Szary,QuantitativeValue,10.0,l/100km,https://prod.pictures.autoscout24.net/dealer-info/20242638-original-7f42f58b-fc12-4c19-a780-e8f96f9b4c8c/resize/200x100%3E/quality/90,,,
0,Offer,6500,EUR,UsedCondition,InStock,2.0t Ecopower SE Fünftürer,96,AutoDealer,+49 (0)201 - 71999019,Automobile Marko Klossek,PostalAddress,Kleine Schönscheidtstr. 4,Essen,45307,DE,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/ce69581c-5986-46f4-93c5-759a4332ac31_a9a54b40-f0b1-4012-a26a-68c14fabb49f.jpg/1280x960.webp,Saab,9-3,Czarny,Limuzyna,ce69581c-5986-46f4-93c5-759a4332ac31,2001-01-01,,Manualna,4.0,5.0,QuantitativeValue,95800,KMT,skóra,2.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO3,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",201.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,150.0,BHP,,,Brązowy,QuantitativeValue,8.5,l/100km,,,,
0,Offer,17500,EUR,UsedCondition,InStock,"Turbo 16V Cabrio, AT -Motor, Viel investiert",97,AutoDealer,+49 (0)4623 - 8734001,German Car Net,PostalAddress,Werkstraße 10-12,Kropp,24848,DE,Car,Saab 900,https://prod.pictures.autoscout24.net/listing-images/54c75cc0-acec-4c1f-82c3-9a5ba13ba5ba_2ea6ddde-ceb5-4262-952a-49702d42114e.jpg/1280x960.webp,Saab,900,Czarny,Kabriolet,54c75cc0-acec-4c1f-82c3-9a5ba13ba5ba,1990-07-01,,Automatyczna,2.0,5.0,QuantitativeValue,299850,KMT,skóra,,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 160, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 118, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 160, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 118, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,160.0,BHP,,,Beżowy,,,,https://prod.pictures.autoscout24.net/dealer-info/19542580-original-449440e4-1fba-4232-a268-6461f59ce791/resize/200x100%3E/quality/90,,,
0,Offer,3250,EUR,UsedCondition,InStock,Sport Sedan 1.8t Linear,98,AutoDealer,+31 (0)71 - 8081045,Autobedrijf van der Kwaak B.V.,PostalAddress,Brouwerstraat 51b,RIJNSBURG,2231 HP,NL,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/6edf8839-ea0a-45f0-8b81-076cbc4a9a63_42275e7a-5240-422d-a52a-364cc72eb4d7.jpg/1280x960.webp,Saab,9-3,Czerwony,Limuzyna,6edf8839-ea0a-45f0-8b81-076cbc4a9a63,2006-06-01,,Automatyczna,4.0,5.0,QuantitativeValue,66286,KMT,materiał,,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO4,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1998, 'unitCode': 'CMQ'}}]",205.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}]",QuantitativeValue,1998.0,CMQ,,,,QuantitativeValue,150.0,BHP,,,Szary,,,,,5.0,,
0,Offer,5490,EUR,UsedCondition,InStock,2.3t 162 kW Vector HIRSCH+KLIMA+GJR,100,AutoDealer,+49 (0)911 - 98103777,Kaiser bewegt GmbH,PostalAddress,Feuchter Straße 1,Nürnberg,90475,DE,Car,Saab 9-5,https://prod.pictures.autoscout24.net/listing-images/c3fb8941-94a9-4b81-9cf7-b3aea7d85827_411a1d4c-82de-4226-b253-12df14c02cdd.jpg/1280x960.webp,Saab,9-5,Niebieski,Limuzyna,c3fb8941-94a9-4b81-9cf7-b3aea7d85827,2007-09-01,,Manualna,4.0,5.0,QuantitativeValue,212500,KMT,materiał,3.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO4,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 185, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 136, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 2290, 'unitCode': 'CMQ'}}]",212.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 185, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 136, 'unitCode': 'KWT'}]",QuantitativeValue,2290.0,CMQ,,,,QuantitativeValue,185.0,BHP,,,Szary,QuantitativeValue,8.9,l/100km,https://prod.pictures.autoscout24.net/dealer-info/43087391-original-3348009d-6dfa-4c7b-a66b-269d82de6e92.jpg/resize/200x100%3E/quality/90,,,
0,Offer,6000,EUR,UsedCondition,InStock,i 16 Cabrio,101,AutoDealer,+49 (0)2471 - 7853001,Die Schraubervitrine Todzey GbR,PostalAddress,Vennstrasse 5,Roetgen,52159,DE,Car,Saab 900,https://prod.pictures.autoscout24.net/listing-images/81e44086-b7ff-48cb-a2fe-c0412a8f5ee4_fa21120a-572f-4f28-8353-fecb4771e6f0.jpg/1280x960.webp,Saab,900,Niebieski,Kabriolet,81e44086-b7ff-48cb-a2fe-c0412a8f5ee4,1991-03-01,,Manualna,2.0,5.0,QuantitativeValue,205000,KMT,skóra,6.0,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 126, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 93, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",9999999.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 126, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 93, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,126.0,BHP,,,Czarny,QuantitativeValue,99.0,l/100km,,5.0,,
0,Offer,4390,EUR,UsedCondition,InStock,2.0t --Cabrio--TÜV 01/25--Öl/Ölfilter NEU,102,AutoDealer,+49 (0)30 - 26475340,Auto Connection Pankow Straße,PostalAddress,Pasewalkerstr. 41,Berlin,13127,DE,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/c1a96960-52b9-4d51-b554-593627f1d95b_781e6d67-70fc-4fec-8e74-b7ea992e3d1e.jpg/1280x960.webp,Saab,9-3,Czarny,Kabriolet,c1a96960-52b9-4d51-b554-593627f1d95b,2003-04-01,,Manualna,2.0,4.0,QuantitativeValue,177000,KMT,skóra,,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO3,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",201.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,150.0,BHP,,,Czarny,QuantitativeValue,8.5,l/100km,https://prod.pictures.autoscout24.net/dealer-info/15976941-original-9416a90f-1f50-44ab-9d40-9556064c70a5.jpeg/resize/200x100%3E/quality/90,,,
0,Offer,13900,EUR,UsedCondition,InStock,900C O-Lack und unglaublich gut,103,AutoDealer,+49 (0)4223 - 6934003,Mithomobile,PostalAddress,Hohenkamp 53,Ganderkesee,27777,DE,Car,Saab 900,https://prod.pictures.autoscout24.net/listing-images/ec0b22b3-e408-466c-b0b5-47a694f450f9_18849f7b-42d2-4509-9a70-89ac42897ed1.jpg/1280x960.webp,Saab,900,Czerwony,Sportowy (Coupe),ec0b22b3-e408-466c-b0b5-47a694f450f9,1986-09-01,Na przednie koła,Manualna,2.0,5.0,QuantitativeValue,92000,KMT,materiał,,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 101, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 74, 'unitCode': 'KWT'}]}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 101, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 74, 'unitCode': 'KWT'}]",,,,,,,QuantitativeValue,101.0,BHP,,,Beżowy,,,,https://prod.pictures.autoscout24.net/dealer-info/21895417-original-bddb301c-88bc-4a4c-9122-5e56c81eb5a4.jpg/resize/200x100%3E/quality/90,5.0,,
0,Offer,8980,EUR,UsedCondition,InStock,1.9TiD 88kW Linear SportCombi,104,AutoDealer,+49 (0)4639 - 8444003,Auto Crew K. Friedrichsen,PostalAddress,Im Winkel 1,Hörup,24980,DE,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/fc89df11-ca10-4bd7-ac80-3c84de40e01e_4c825d5d-d6a5-4ba4-80e4-055f2c6f0c17.jpg/1280x960.webp,Saab,9-3,,Kombi/Van,fc89df11-ca10-4bd7-ac80-3c84de40e01e,2010-01-01,,Manualna,4.0,5.0,QuantitativeValue,143000,KMT,,,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO4,"[{'@type': 'EngineSpecification', 'fuelType': 'Diesel', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 120, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 88, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1910, 'unitCode': 'CMQ'}}]",149.0,EngineSpecification,Diesel,"[{'@type': 'QuantitativeValue', 'value': 120, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 88, 'unitCode': 'KWT'}]",QuantitativeValue,1910.0,CMQ,,,,QuantitativeValue,120.0,BHP,,,,QuantitativeValue,5.5,l/100km,,,,
0,Offer,16990,EUR,UsedCondition,InStock,2.0T Special Edition Cabriolet Autom.( AERO),105,AutoDealer,+49 (0)201 - 71999191,Amb  Automobil-handelsgesellschaft,PostalAddress,Käthe-Kollwitz-Straße 2,Essen,45276,DE,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/f6fead8a-a2bd-4bae-bdeb-6044e3ae83cc_a26d3054-86a9-43c4-a336-83c585658762.jpg/1280x960.webp,Saab,9-3,Czarny,Kabriolet,f6fead8a-a2bd-4bae-bdeb-6044e3ae83cc,2009-09-01,,Automatyczna,2.0,4.0,QuantitativeValue,205000,KMT,skóra,3.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO4,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 209, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 154, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1998, 'unitCode': 'CMQ'}}]",235.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 209, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 154, 'unitCode': 'KWT'}]",QuantitativeValue,1998.0,CMQ,,,,QuantitativeValue,209.0,BHP,,,Beżowy,QuantitativeValue,10.0,l/100km,https://prod.pictures.autoscout24.net/dealer-info/20242638-original-7f42f58b-fc12-4c19-a780-e8f96f9b4c8c/resize/200x100%3E/quality/90,,,
0,Offer,9990,EUR,UsedCondition,InStock,99 GL 5Speed mit AHK und H-Kennzeichen,106,AutoDealer,+49 (0)6257 - 9544792,Henry's Automobile,PostalAddress,Berta-Benz-Straße 108,Bickenbach,64404,DE,Car,Saab,https://prod.pictures.autoscout24.net/listing-images/e84f16b6-3c33-4492-bbfb-a3869aafecaf_102d961f-8330-4666-919b-5cfebc7035c0.jpg/1280x960.webp,Saab,,Biały,Sportowy (Coupe),e84f16b6-3c33-4492-bbfb-a3869aafecaf,1984-05-01,Na przednie koła,Manualna,3.0,5.0,QuantitativeValue,187210,KMT,welur,6.0,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 101, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 74, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1971, 'unitCode': 'CMQ'}}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 101, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 74, 'unitCode': 'KWT'}]",QuantitativeValue,1971.0,CMQ,,,,QuantitativeValue,101.0,BHP,,,Pozostałe,,,,https://prod.pictures.autoscout24.net/dealer-info/20803243-original-4b18adee-5b48-45f0-976d-afdc89e474bf/resize/200x100%3E/quality/90,5.0,,
0,Offer,19760,EUR,UsedCondition,InStock,Cabriolet Aero TTiD Final edition,107,AutoDealer,+49 (0)7071 - 1344744,Autowelt Peter Heim GmbH,PostalAddress,Ernst-Simon-Str. 14,Tübingen,72072,DE,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/134ce857-c4b3-43b6-b335-df46f6f9c883_a98ec1e5-3816-41de-8c80-bde98de4e400.jpg/1280x960.webp,Saab,9-3,Czarny,Kabriolet,134ce857-c4b3-43b6-b335-df46f6f9c883,2009-10-01,,Manualna,2.0,,QuantitativeValue,101000,KMT,skóra,,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'fuelType': 'Diesel', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 179, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 132, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1910, 'unitCode': 'CMQ'}}]",0.0,EngineSpecification,Diesel,"[{'@type': 'QuantitativeValue', 'value': 179, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 132, 'unitCode': 'KWT'}]",QuantitativeValue,1910.0,CMQ,,,,QuantitativeValue,179.0,BHP,,,,,,,https://prod.pictures.autoscout24.net/dealer-info/18952028-original-9f915eb7-4436-4ce7-a90f-061d95e1809a/resize/200x100%3E/quality/90,6.0,,
0,Offer,3499,EUR,UsedCondition,InStock,1.8 t Cabrio Vector,108,AutoDealer,+49 (0)6158 - 8704002,Autoforum Stockstadt,PostalAddress,Oberstr. 53,Stockstadt am Rhein,64589,DE,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/19967c50-4f66-4d94-b3b2-83b725412fbc_9d794dfc-ba24-4a37-a904-0f1109ba5412.jpg/1280x960.webp,Saab,9-3,Czarny,Kabriolet,19967c50-4f66-4d94-b3b2-83b725412fbc,2005-08-01,,Manualna,2.0,5.0,QuantitativeValue,238900,KMT,skóra,2.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO4,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1998, 'unitCode': 'CMQ'}}]",206.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}]",QuantitativeValue,1998.0,CMQ,,,,QuantitativeValue,150.0,BHP,,,Szary,QuantitativeValue,8.6,l/100km,https://prod.pictures.autoscout24.net/dealer-info/32529475-original-d846fa34-764e-44ad-8bf9-fceca9ec4711.jpg/resize/200x100%3E/quality/90,5.0,,
